Fase;Banco;Tipo de tronadura;Tipo Material;M;Dominio Estructural;Diámetro;BxS;Tiempo entre Pozos Filas ms;Fc;Tipo Explosivo;P10;P20;P30;P40;P50;P60;P70;P80;P90;P100;Este;Norte;Cota;B;S;tiempo_1;tiempo_2
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6x6;5-87;486.0;C;0.7480319;1.6141741000000003;2.5590565;3.149608;3.8582697999999995;4.724412;5.6692944;6.692917;7.9921303;9.4094539;59407.0;89731.0;2930.0;6.0;6.0;5.0;87.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;496.0;B;0.8267721;1.2204731000000002;1.7322843999999997;2.4015761;3.149608;3.93701;4.724412;5.7874047;7.0078778;10.7874074;59199.0;90451.0;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6x6;11-105;452.0;B;0.9055123;1.3385833999999999;1.6929143;2.2834658;3.1102379;4.2126007;5.3149635;6.7716572;8.2283509;14.2519762;59373.0;89883.72;2930.0;6.0;6.0;11.0;105.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;3-11;525.0;B;0.787402;1.2204731000000002;1.7716545;2.5984266;3.2677183;3.9763801;4.724412;5.7086645;7.5196891;12.0078805;59101.6;90705.7;2915.0;7.0;7.0;3.0;11.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6x6;11-105;452.0;B;0.9055123;1.3779535;1.8897648;2.6377967;3.5039388999999996;4.6456718;5.5511840999999995;6.7716572;8.8976426;13.6220546;59386.0;89809.0;2930.0;6.0;6.0;11.0;105.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;1.0629927;1.4173236;1.7716545;2.2834658;2.9921276000000003;3.7401595;4.5669316;5.511814;6.7716572;11.2992187;59103.0;90685.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3530.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;5-87;212.0;F;0.5905515;1.1023628;1.6929143;2.1259854;2.4015761;2.7952771;3.1889781000000004;3.543309;3.93701;5.3937037;59114.0;91655.0;3530.0;10.5;10.5;5.0;87.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.51;0.91;1.3;1.77;2.44;3.43;4.57;6.02;7.76;13.23;59108.0;90659.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;496.0;B;0.12;0.43;0.75;1.18;1.93;3.5;5.24;6.81;8.54;15.63;59170.0;90398.0;2930.0;6.5;6.5;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;10.5x10.5;17-120;197.0;K;0.31;0.63;0.87;1.06;1.464;2.01;3.07;4.8;7.09;12.48;59305.0;91654.0;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.51;0.91;1.26;1.73;2.36;3.35;4.53;5.91;8.15;13.7;59124.0;90637.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;545.0;K;0.35;0.51;0.79;1.42;2.6;3.86;5.16;6.89;8.78;13.78;59162.0;90295.0;2930.0;7.0;7.0;5.0;87.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.39;0.71;1.1;1.54;2.13;3.11;4.29;5.87;8.31;18.62;59096.0;90603.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;10.5x10.5;17-120;197.0;K;0.63;0.91;1.14;1.46;1.81;2.6;3.82;5.12;8.15;15.31;59410.0;91714.0;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.39;0.71;1.1;1.65;2.52;3.62;4.76;6.02;7.8;11.85;59161.0;90624.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;10.5x10.5;17-120;197.0;K;0.55;0.79;1.02;1.34;1.93;2.8;3.7;4.53;6.06;12.2;59308.0;91696.0;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.63;1.1;1.5;1.97;2.68;3.5;4.41;5.87;8.35;14.17;59190.0;90613.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-13;516.0;B;0.67;1.02;1.38;1.77;2.32;3.15;4.33;5.98;8.46;14.02;59153.0;90681.0;2915.0;7.0;7.0;4.0;13.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-13;516.0;B;0.6;0.98;1.34;1.73;2.28;3.22;4.25;5.79;7.91;13.5;59133.0;90754.0;2915.0;7.0;7.0;4.0;13.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;10.5x10.5;17-120;197.0;K;0.55;0.75;0.98;1.3;1.73;2.48;3.58;4.49;6.34;11.61;59404.0;91753.0;3515.0;10.5;10.5;17.0;120.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;17-120;197.0;K;0.51;0.83;1.18;1.65;2.28;3.03;3.94;5.24;7.4;12.4;59481.0;91749.0;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.51;0.79;1.181;1.57;2.2;3.19;4.33;5.79;7.95;13.58;59154.0;90585.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;518.0;B;1.0629927;1.9291348999999998;2.9527575;3.8188997;4.4488213;5.0393728;5.7480345999999995;6.6535469;8.3858313;10.9055177;59178.0;90303.0;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;12.25;7x7;4-30;461.0;B;0.9055123;1.3779535;1.8110245999999999;2.4409462;3.2677183;4.1732306;5.2755934;6.0629954;7.7165396;14.2519762;59352.0;89972.5;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;496.0;B;0.9842525;1.2992133;1.6535442;2.1259854;2.7952771;3.5826791;4.6850419;5.7480346;7.086618;15.2362287;59201.0;90418.0;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;518.0;B;0.9055123;1.4960638000000002;2.1259854;2.7952771;3.3858286;4.2519708;4.960632599999999;5.9842552;7.7559097;13.1102433;59195.0;90299.0;2930.0;7.0;7.0;4.0;30.0
Stage 2;3530.0;Tronadura 1;Roca 2;L8;Norte;12.25;11x12;17-120;211.0;F;0.3149608;0.6299216;0.9055122999999999;1.2598432;1.6535442;2.1259854;2.7952771;3.8188997;5.6299243;11.5748094;59204.0;91769.0;3530.0;11.0;12.0;17.0;120.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;518.0;B;0.6692917;1.4173236;2.2834658;3.1102379;3.8188997000000002;4.3700811;5.157483099999999;6.0236253;7.5196891;11.023628;59220.0;90343.0;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;461.0;B;0.7480319;1.5354339;2.3228359;3.1102379;3.6614193;4.1732306;4.960632599999999;5.5511841;6.8503974;11.023628;59291.0;89990.0;2930.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;4-30;451.0;B;0.5118113;1.1417329;1.4960638000000002;1.8897648;2.5196864;3.3464585;4.4094512;6.3385861;7.9921303;14.960638;59157.0;90695.0;2915.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;496.0;B;0.7480319;1.2204731000000002;1.574804;2.0472452;2.755907;3.543309;4.6456718;6.2204758;8.5826818;16.7716626;59216.0;90412.0;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6.5x6.5;4-30;452.0;B;0.6692917;1.181103;2.2047256;2.9527575;3.543309;4.2126007;5.157483099999999;6.1023655;7.5196891;10.1574858;59316.0;90031.0;2930.0;6.5;6.5;4.0;30.0
Stage 2;3530.0;Tronadura 1;Roca 2;L8;Norte;12.25;11x12;17-120;211.0;F;0.4724412;0.7480319000000001;1.0236226000000002;1.574804;2.2047256;2.7165369;3.3858286;4.330711;5.4724439;10.1574858;59153.0;91756.0;3530.0;11.0;12.0;17.0;120.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;517.0;B;1.0629927;1.4960638000000002;1.8897648;2.4015761;3.1102379;4.0157502;5.0393728;6.1417356;7.4409489;13.7401649;59134.0;90772.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.5118113;0.9055122999999999;1.4566937;2.0078751;2.7165369;3.8188997;4.881892400000001;6.3385861;10.8661476;16.8504028;59125.0;90169.0;2930.0;7.0;7.0;4.0;30.0
Stage 2;3530.0;Tronadura 1;Roca 2;L1;Norte;12.25;11x12;17-120;214.0;F;0.8267721;1.2992133;1.6929143;2.2440957;2.755907;3.3464585;3.8976398999999997;4.4094512;5.5511841;7.7165396;59106.0;91699.0;3530.0;11.0;12.0;17.0;120.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;4-30;451.0;B;0.9842525;1.3779535;1.6929143;2.2047256;2.9921276000000003;3.8582698;4.8425223;5.8661449;6.9291376;11.4960692;;;;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.9842525;1.7322843999999997;2.4409462000000004;2.9921276;3.6220491999999997;4.6063017;5.4330738;6.2598459;8.661422;12.4409516;;;;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.31;0.75;1.34;2.44;3.31;3.94;4.92;6.18;8.46;11.93;59315.28;90047.93;2930.0;6.5;6.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;3-11;525.0;B;0.59;0.91;1.34;2.05;2.95;3.62;4.49;6.14;7.09;9.72;59065.2;90667.2;2915.0;7.0;7.0;3.0;11.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.2;0.63;1.38;2.36;3.43;4.25;5.08;6.54;9.45;14.65;59311.0;90060.6;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.12;0.35;0.55;1.14;2.68;3.94;5.2;6.02;7.52;11.93;59169.0;90210.5;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.31;0.71;1.26;2.13;2.95;3.82;4.96;6.1;8.19;13.58;59339.7;90074.1;2930.0;6.5;6.5;4.0;30.0
Stage 2;3530.0;Tronadura 1;Roca 2;L1;Norte;12.25;11x12;17-120;214.0;F;0.28;0.51;0.98;1.85;2.6;3.35;4.06;5.04;5.98;9.09;58960.8;91654.7;3530.0;11.0;12.0;17.0;120.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.24;0.59;1.06;1.69;2.76;3.7;4.84;6.14;8.5;13.31;59182.6;90226.5;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.08;0.12;0.43;1.02;2.68;4.02;4.92;6.02;7.64;10.59;59317.4;90096.2;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.08;0.43;1.06;2.44;3.43;4.37;5.12;6.1;7.64;10.98;59148.1;90256.7;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.24;0.55;1.34;2.36;3.19;3.94;4.88;5.98;7.76;10.94;59332.0;90117.4;2930.0;6.5;6.5;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.08;0.35;1.34;2.09;3.03;3.78;4.72;6.1;7.28;8.35;59180.0;90271.0;2930.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;4-30;480.0;B;0.08;0.31;0.79;2.44;3.58;4.37;5.16;6.14;7.91;9.72;59281.0;90101.0;2930.0;6.5;6.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;0.08;0.39;1.06;2.36;3.27;4.21;5.2;6.5;8.74;10.47;59053.0;90410.7;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;417.0;B;0.12;0.43;0.91;1.81;3.15;4.33;5.51;6.81;9.13;12.95;59216.0;90264.9;2930.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;1.2598432;2.1653555;2.8740172999999998;3.5039389;4.1732306;4.6850419;5.7480345999999995;6.5748067;8.2283509;9.5669343;59079.0;90462.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 2;L1;Sureste;12.25;7.5x9;4-30;315.0;C;1.0629927;1.6929143;2.2047256;2.8346472;3.2283482000000006;3.8582698;4.5275615;5.2755934;6.4566964;9.055123;59240.0;89539.0;2915.0;7.5;9.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;0.5511814;1.0236226000000002;1.8503947;2.4803163;3.3464585;4.0157502;5.0787429;6.2204758;9.5275642;17.4015842;59079.0;90518.0;2923.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 2;L1;Sureste;12.25;7.5x9;4-30;315.0;C;0.8267721;1.2598432;1.9291348999999998;2.7165369;3.4251987;4.0157502;4.488191400000001;5.1968532;6.5354366;8.6220519;59278.0;89528.0;2915.0;7.5;9.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;17-120;244.0;K;0.8267721;1.1417329;1.5354339;2.0472452;2.6771667999999997;3.3070884;3.93701;4.6456718;5.7874047;11.6535496;59220.0;91619.0;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;0.8661422;1.4566937;2.2047256;2.8346472;3.543309;4.330711;4.9212625;5.905515;7.7952798;10.9448878;59084.0;90539.6;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Sureste;12.25;7x7;4-30;464.0;C;0.5905515;1.3385833999999999;2.2440957000000004;3.3070884;3.93701;4.6850419;5.3937037000000005;6.3385861;7.5196891;12.2834712;59310.0;89522.6;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;17-120;244.0;K;0.7086618;0.9842525;1.4173236;1.968505;2.4803162999999997;2.9133874;3.3858286;4.1338605;5.118113;8.9370127;59203.0;91615.6;3515.0;10.5;10.5;17.0;120.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;1.0629927;1.4173236;1.7716545;2.2834658;2.9921276000000003;3.7401595;4.5669316;5.511814;6.7716572;11.2992187;59050.0;90525.0;2920.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Sureste;12.25;7x7;4-30;464.0;C;1.1023628;1.8897648;2.6377967;3.3858286;3.8976398999999997;4.6456718;5.2362233;6.2204758;7.2834685;8.9370127;59336.0;89575.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;1.0629927;2.1653555;2.9133874;3.5826791;4.0551203000000005;4.5275615;5.3149635;5.8661449;6.9685077;8.8976426;59049.0;90493.0;2912.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.5118113;1.1023628;1.574804;2.1653555;2.8346472;3.7007894;4.370081099999999;5.6692944;7.1653582;12.0472506;59256.0;89614.0;2917.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.9055123;1.4960638000000002;2.0078751;2.6377967;3.2283482000000006;4.2126007;4.881892400000001;5.905515;7.4409489;12.6378021;59295.0;89615.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Noreste;10.625;6.5x6.5;4-24;500.0;B;0.4724412;0.9055122999999999;1.3779535;1.968505;2.7165369;3.4645688;4.2126007;5.6692944;7.1653582;12.3228413;59200.0;90542.0;2930.0;6.5;6.5;4.0;24.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.5118113;1.1417329;1.4960638000000002;1.8897648;2.4803162999999997;3.3070884;4.291340900000001;5.5511841;6.692917;12.4015815;59314.0;89620.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;511.0;B;0.7086618;1.2598432;2.0472452000000003;2.755907;3.3858286;4.1338605;5.0000027000000005;5.7874047;7.9921303;10.8267775;59142.0;90572.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Sureste;12.25;7x7;4-30;464.0;C;0.39;0.79;1.1;1.54;2.05;2.91;4.09;5.94;8.78;12.52;59347.0;89599.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;504.0;B;0.51;0.91;1.3;1.77;2.48;3.5;4.72;6.06;7.8;16.22;59157.0;90555.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;493.0;B;0.59;0.94;1.38;1.89;2.68;3.66;4.76;5.83;7.24;13.82;59172.0;90538.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.55;0.98;1.4;1.81;2.4;3.46;4.61;5.91;7.95;12.48;59327.0;89664.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 2;Roca 1;L4;Sureste;10.625;6.5x6.5;4-30;461.0;B;0.63;0.91;1.18;1.54;2.24;3.62;4.72;6.18;8.35;18.35;59225.0;90060.0;2937.0;6.5;6.5;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Norte;12.25;7x7;4-30;493.0;B;0.55;0.91;1.3;1.77;2.52;3.46;4.57;5.98;8.07;16.14;59124.0;90540.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.39;0.71;1.14;1.65;2.36;3.4;4.72;5.94;7.87;14.72;59341.0;89678.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6.5x6.5;4-30;481.0;K;0.43;0.67;1.02;1.46;2.28;3.39;4.53;5.79;7.8;12.76;59266.0;90309.0;2936.0;6.5;6.5;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;13.5x14;4-30;167.0;F;0.67;0.94;1.18;1.5;1.85;2.48;3.5;5.12;7.24;13.07;59260.0;91719.0;3515.0;13.5;14.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;13.5x14;4-30;167.0;F;0.63;0.91;1.14;1.46;1.89;2.6;3.78;5.04;6.61;9.61;59320.0;91780.0;3515.0;13.5;14.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;493.0;B;0.51;0.79;1.18;1.73;2.48;3.5;4.72;5.87;7.83;11.57;59153.0;90504.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;493.0;B;0.63;1.02;1.5;2.01;2.83;3.94;5.0;6.34;8.27;12.72;59132.0;90456.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;493.0;B;0.55;0.79;1.14;1.54;2.13;3.15;4.41;5.98;8.46;13.62;59171.0;90442.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;0.55;0.98;1.38;1.89;2.6;3.35;4.37;5.98;8.46;13.31;59099.0;90435.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;1.181103;2.0078751;2.755907;3.3858286;3.9763801;4.5275615;5.3937037000000005;5.905515;7.2047283;10.7086672;59075.0;90428.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;467.0;B;0.8661422;1.2598432;1.6535442;2.2047256;2.9921276000000003;3.7795296;4.724412;5.8267748;7.6771695;11.7322898;59369.0;89693.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2930.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6.5x6.5;4-30;481.0;K;0.9842525;1.8110245999999999;2.5984266;3.1889781;3.8188997000000002;4.4488213;5.2362233;6.3385861;7.9133901;12.1259908;59269.0;90361.0;2930.0;6.5;6.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;0.5118113;1.2204731000000002;1.574804;2.0472452;2.8346472;3.8582698;4.8425223;5.8661449;7.086618;9.3307137;59103.0;90404.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;455.0;B;0.9448824;1.3385833999999999;1.7322843999999997;2.2440957;2.8346472;3.7795296;4.724412;5.6299243;6.8897675;10.5905569;59317.0;89728.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;534.0;B;1.0629927;1.4173236;1.7716545;2.3228359;3.1102379;3.8582698;4.9212625;6.1811057;8.3070911;16.3779616;59085.0;90384.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;4-30;455.0;B;1.181103;1.7716545;2.2834658;2.8346472;3.3464585;4.0944904;4.960632599999999;5.6299243;7.1259881;9.5669343;59278.0;89754.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L8;Norte;12.25;13.5x14;4-30;167.0;F;0.8661422;1.2992133;1.8503947;2.4803163;3.0708678;3.7007894;4.370081099999999;5.1968532;6.7322871;9.6063044;59352.0;91815.0;3515.0;13.5;14.0;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;514.0;B;0.5118113;0.6692916999999999;1.2204731000000002;1.6929143;2.2440957000000004;2.9921276;3.8582697999999995;5.2755934;7.2047283;14.4488267;59064.0;90349.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;455.0;B;0.9055123;1.5354339;2.2047256;2.8740173;3.7007894;4.4488213;5.2362233;6.2204758;8.0708705;11.8897702;59358.0;89747.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;4-30;245.0;F;0.3543309;0.5511814;0.787402;1.2992133;1.8897648;2.4803163;3.2677183;4.1338605;4.9212625;6.7716572;59563.0;91812.0;3515.0;10.5;10.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;514.0;B;0.9448824;1.6535442;2.4409462000000004;3.1102379;3.7401595000000003;4.2126007;4.6850419;5.6692944;6.6141768;9.8031549;59096.0;90331.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;455.0;B;0.5118113;0.8267721;1.2992133;1.8110246;2.4803162999999997;3.3464585;4.4094512;5.6299243;6.6141768;12.0078805;59307.0;89776.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;4-30;245.0;F;0.4724412;0.7480319000000001;1.181103;1.8897648;2.362206;2.8740173;3.2677183;3.93701;4.7637821;6.1811057;59568.0;91829.0;3515.0;10.5;10.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;4-30;514.0;B;0.5118113;1.1417329;1.574804;2.1259854;2.755907;3.543309;4.370081099999999;5.6299243;7.086618;12.1653609;59070.0;90291.0;2915.0;7.0;7.0;4.0;30.0
Stage 4;2915.0;Tronadura 1;Roca 1;L4;Noreste;12.25;7x7;4-30;455.0;B;0.5118113;1.0629927;1.3779535;1.8110246;2.2834658;2.9527575;3.8976398999999997;5.511814;6.9685077;10.7874074;59287.0;89798.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;4-30;245.0;F;0.4330711;0.7086618;1.0236226000000002;1.4960638;2.0078751;2.4015761;3.0314977;3.8188997;4.6850419;7.3228386;59529.0;91888.0;3515.0;10.5;10.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7x7;4-30;538.0;B;0.9448824;1.3385833999999999;1.8110245999999999;2.3228359;3.0708678;3.6614193;4.4488213;5.6299243;6.9291376;13.4252041;59298.0;89815.0;2915.0;7.0;7.0;4.0;30.0
Stage 2;3515.0;Tronadura 2;Roca 2;L1;Norte;12.25;10.5x10.5;4-30;245.0;F;0.6299216;1.2992133;1.6929143;2.0866153;2.4015761;2.7952771;3.2677183;3.7007894;4.2913409;6.0629954;59546.0;91911.0;3515.0;10.5;10.5;4.0;30.0
Stage 4;2915.0;Tronadura 2;Roca 1;L4;Sureste;12.25;7X7;4-30;495.0;B;0.51;0.98;1.38;1.81;2.44;3.35;4.49;5.94;8.7;16.89;59272.0;89825.0;2915.0;7.0;7.0;4.0;30.0
