P10;P20;P30;P40;P50;P60;P70;P80;P90;P100
0.7480319000000001;1.0236226000000002;1.2204731000000002;1.4566937;1.7322843999999995;2.1259854;2.755907;3.3464585;4.488191400000001;8.8976426
0.8267721;1.3779535;2.0866153;2.9133874;3.4645687999999994;4.0157502;4.6850419;5.511814;6.6141768;11.6141795
0.8661421999999999;1.2992133;1.7322843999999995;2.2834658;2.8740173;3.7007894;4.488191400000002;5.4330738;6.6141768;10.196855900000001
0.43;0.63;0.93;1.42;2.2;3.43;4.8;6.22;9.21;16.61
0.59;0.83;1.02;1.26;1.65;2.2;2.83;3.66;4.61;8.11
0.47;0.67;0.94;1.46;2.01;2.6;3.35;4.13;4.76;8.5
1.1023628;1.6535442;2.1653555;2.755907;3.3070884;3.8188997000000002;4.4488213;5.0787429;6.4173263;11.417328999999999
0.12;0.47;0.79;1.34;2.28;3.35;4.76;6.54;9.09;14.64
0.2;0.5;0.9;1.7;2.4;3.3;4.2;5.4;6.9;12.6
0.16;0.43;0.67;0.91;1.46;2.68;4.02;5.63;7.36;12.87
0.6692916999999999;0.9842525;1.4960638000000002;2.4803162999999997;3.6614193;4.6456718;5.5511841;6.299216;7.480319000000001;10.8661476
0.43;0.79;1.06;1.57;2.4;3.31;4.33;5.59;7.52;14.72
0.8267721;1.2992133;1.8897648;2.4015761;2.9527575;3.5826790999999996;4.291340900000002;5.7480345999999995;6.8110273;8.8976426
0.4724412;0.8267721;1.4960638000000002;2.2834658;2.9921276000000003;3.7795296;4.5275615;5.1968532;6.2204758;7.5590592
0.63;0.91;1.14;1.46;1.85;2.44;3.15;4.21;6.38;11.69
0.75;1.1;1.46;1.89;2.56;3.46;4.53;5.94;8.19;13.15
0.787402;1.1417329;1.5354339;1.968505;2.4409462000000004;2.9921276000000003;3.543309;4.2126007;5.2755934;13.6220546
0.08;0.35;0.75;1.57;2.36;3.15;4.13;5.39;7.99;10.0
0.393701;1.0236226000000002;2.0472452000000003;3.0314977;3.6614193;4.2519708;5.2362233;5.8661449;7.007877799999999;9.4094539
0.35;0.63;0.98;1.57;2.28;3.15;4.29;5.63;7.83;15.55
0.6299216;0.9448824;1.3385834;1.8110245999999999;2.4015761;3.0314977;3.5826791;4.0551203000000005;4.960632599999999;11.5748094
0.35;0.47;0.71;1.02;1.46;2.01;2.76;3.74;5.12;7.6
0.24;0.47;0.79;1.26;1.97;2.56;3.35;4.37;6.1;8.7
0.7086618;1.4566937;2.0866153;2.5196864;2.8740173;3.4645687999999994;3.9763801;4.5275615;5.0787429;8.0708705
0.55;0.87;1.22;1.69;2.24;2.8;3.35;4.09;5.39;8.58
0.5905515;1.1417329;1.6535442;2.0866153;2.5196864;2.8740172999999998;3.543309;4.0157502;4.5669316;8.3464612
0.47;0.67;0.83;1.06;1.42;2.13;3.07;4.88;6.77;9.69
0.2362206;0.4724412;0.787402;1.2598432;2.0866153;3.0708678;4.0944904000000015;5.8267748;7.6377994000000005;11.023628
0.2;0.6;0.9;1.3;2.0;3.3;4.6;6.1;7.8;16.7
0.31;0.39;0.43;0.55;0.94;1.73;2.76;3.82;5.0;9.65
0.9842525;1.4566937;1.8897648;2.4803162999999997;3.2677183;4.1338605;4.8425223;5.708664499999999;7.204728299999999;8.7795323
1.1023628;1.4960638000000002;1.9291349;2.4803162999999997;3.149608;3.8976398999999997;4.9212625;5.7874047;7.4409489;13.976385500000001
0.2;0.55;0.83;1.22;1.93;3.07;4.29;6.1;7.83;19.06
0.59;0.98;1.3;1.69;2.36;3.31;4.37;5.98;10.0;16.93
0.3149608;0.5118113000000001;0.7086618;1.0236226000000002;1.574804;2.2047256;3.0708678;3.7795296;4.6456718;5.7480345999999995
0.7480319000000001;1.3385834;1.8503947;2.3228359;2.9527575;3.4645687999999994;4.2519708;4.8031522;5.5905542;7.165358199999999
0.3543309;0.5118113000000001;0.787402;1.181103;1.6141741000000005;2.1259854;2.8346472;3.7007894;4.960632599999999;6.692917
0.39;0.67;1.1;1.73;2.52;3.11;4.02;5.39;6.42;12.24
0.47;0.71;0.98;1.38;1.89;2.48;3.11;3.9;4.88;9.25
0.24;0.51;0.79;1.3;2.09;3.11;4.37;5.51;8.07;12.68
0.6299216;1.1417329;2.0078751;2.8740172999999998;3.6220492;4.2519708;4.9212625;5.6692944;6.4173263;9.566934300000002
0.5511814;0.8267721;1.181103;1.7716545;2.4409462000000004;3.3464585;4.724412;5.8661449;7.6377994000000005;13.779535000000001
0.35;0.55;0.87;1.34;2.17;3.07;4.17;5.28;7.28;14.96
